event,gender,clas_s,heat,typ,wind,name,year,position,school,mark,points
70 Meter Hurdles,Girls,4,,Finals,0.7,Vernez Nelson,19,4, Vernez Nelson,10.76x,5
70 Meter Hurdles,Girls,4,,Finals,0.7,Kiara Meikle,19,5,Holmwood Tec,10.83x,4
70 Meter Hurdles,Girls,4,,Finals,0.7,Shevanea Jackson,19,6,Hydel High,10.84x,3
70 Meter Hurdles,Girls,4,,Finals,0.7,Moya Edwards,19,7,St. Jago High,10.99x,2
70 Meter Hurdles,Girls,4,,Finals,0.7,Jerese Allwood,19,8,St. Catherine High,11.16x,1
80 Meter Hurdles,Girls,3,,Finals,0.5,Danae Nembhard,19,1,St. Jago High,11.08x,9
80 Meter Hurdles,Girls,3,,Finals,0.5,Kay-lagay Clarke,19,2,St. Jago High,11.25x,7
80 Meter Hurdles,Girls,3,,Finals,0.5,Alexis James,19,3,Petersfield High,11.28x,6
80 Meter Hurdles,Girls,3,,Finals,0.5,Chrystal Shaw,19,4,The Queens School,11.31x,5
80 Meter Hurdles,Girls,3,,Finals,0.5,Shania Myers,19,5,Hydel High,11.37x,4
80 Meter Hurdles,Girls,3,,Finals,0.5,Kaela-michele O'C,19,6,St. Andrew H,11.47x,3
80 Meter Hurdles,Girls,3,,Finals,0.5,Tonie-ann Forbes,19,7,Edwin Allen High,11.70x,2
80 Meter Hurdles,Girls,3,,Finals,0.5,Essence Burbridge,19,8,Immaculate C,12.28x,1
100 Meter Hurdles,Girls,1,,Finals,-1.7,Daszay Freeman,19,1,The Queens School,13.63x,9
100 Meter Hurdles,Girls,1,,Finals,-1.7,Winsome Harris,19,2,St. Elizabet,13.66x,7
100 Meter Hurdles,Girls,1,,Finals,-1.7,Joda Campbell,19,3,Hydel High,13.67x,6
100 Meter Hurdles,Girls,1,,Finals,-1.7,Rosealee Cooper,19,4,St. Jago High,13.99x,5
100 Meter Hurdles,Girls,1,,Finals,-1.7,Roxan Foster,19,5,Hydel High,14.07x,4
100 Meter Hurdles,Girls,1,,Finals,-1.7,Kaciann Cowan,19,6,Excelsior High,14.11x,3
100 Meter Hurdles,Girls,1,,Finals,-1.7,Danella Dawkins,19,7,The Queens School,14.16x,2
100 Meter Hurdles,Girls,1,,Finals,-1.7,Shanette Allison,19,8,Holmwood Tec,14.28x,1
100 Meter Hurdles,Girls,2,,Finals,-1.0,Ackera Nugent,19,1,Excelsior High,12.91Rx,9
100 Meter Hurdles,Girls,2,,Finals,-1.0,Crystal Morrison,19,2,St. Jago High,13.20x,7
100 Meter Hurdles,Girls,2,,Finals,-1.0,Salieci Myles,19,3,Edwin Allen High,13.50x,6
100 Meter Hurdles,Girls,2,,Finals,-1.0,Velecia Williams,19,4,Hydel High,13.51x,5
100 Meter Hurdles,Girls,2,,Finals,-1.0,Oneka Wilson,19,5,Hydel High,13.77x,4
100 Meter Hurdles,Girls,2,,Finals,-1.0,Janela Spencer,19,6,Manchester High,13.83x,3
100 Meter Hurdles,Girls,2,,Finals,-1.0,Marissa Simpson,19,7,Clarendon College,13.97x,2
100 Meter Hurdles,Girls,2,,Finals,-1.0,Sashell Reid,19,8,St. Jago High,14.22x,1
100 Meter Hurdles,Boys,3,,Finals,-1.5,Ra'john Gray,19,1,Kingston College,13.17x,9
100 Meter Hurdles,Boys,3,,Finals,-1.5,Amontae Wray,19,2,Kingston College,13.18x,7
100 Meter Hurdles,Boys,3,,Finals,-1.5,Allem Pinto,19,3,St. Elizabet,13.25x,6
100 Meter Hurdles,Boys,3,,Finals,-1.5,Jayd'n Johnson,19,4,Jamaica College,13.63x,5
100 Meter Hurdles,Boys,3,,Finals,-1.5,Rajaun Brooks,19,5,St. Elizabet,13.86x,4
100 Meter Hurdles,Boys,3,,Finals,-1.5,Demario Prince,19,6,St. Jago High,13.91x,3
100 Meter Hurdles,Boys,3,,Finals,-1.5,Matthew Malcolm,19,7,Jamaica College,14.51x,2
100 Meter Hurdles,Boys,3,,Finals,-1.5,Andre Harris,19,--,St. Jago High,FSx,0
110 Meter Hurdles,Boys,1,,Finals,-0.8,Wayne Pinnock,19,1,Kingston College,13.06Rx,9
110 Meter Hurdles,Boys,1,,Finals,-0.8,Akeem Cargill,19,2,Kingston College,13.28x,7
110 Meter Hurdles,Boys,1,,Finals,-0.8,Rasheed Broadbell,19,3,St. Jago High,13.33x,6
110 Meter Hurdles,Boys,1,,Finals,-0.8,Dejour Russell,19,4,Calabar High,13.43x,5
110 Meter Hurdles,Boys,1,,Finals,-0.8,Brithton Senior,19,5,Rusea's High,13.64x,4
110 Meter Hurdles,Boys,1,,Finals,-0.8,Oquendo Bernard,19,6,Jamaica College,13.77x,3
110 Meter Hurdles,Boys,1,,Finals,-0.8,Jordani Woodley,19,7,Rusea's High,13.95x,2
110 Meter Hurdles,Boys,1,,Finals,-0.8,Schavon Carr,19,8,Calabar High,14.77x,1
110 Meter Hurdles,Boys,2,,Finals,-0.4,Vashaun Vascianna,19,1,St. Jago High,13.26Rx,9
110 Meter Hurdles,Boys,2,,Finals,-0.4,Jahvel Granville,19,2,St. Jago High,13.43x,7
110 Meter Hurdles,Boys,2,,Finals,-0.4,Neil-matthew Suth,19,3,Jamaica College,13.75x,6
110 Meter Hurdles,Boys,2,,Finals,-0.4,Ashauni Segree,19,4,St. Elizabet,13.75x,5
110 Meter Hurdles,Boys,2,,Finals,-0.4,Tajae Francis,19,5,Kingston College,13.90x,4
110 Meter Hurdles,Boys,2,,Finals,-0.4,Jahiem Stern,19,6,Jamaica College,13.94x,3
110 Meter Hurdles,Boys,2,,Finals,-0.4,David Williams,19,7,Calabar High,14.18x,2
110 Meter Hurdles,Boys,2,,Finals,-0.4,Dishaun Lamb,19,8,Calabar High,14.26x,1
400 Meter Hurdles,Boys,2,,Finals,,Jayden Brown,19,1,Kingston College,51.88x,9
400 Meter Hurdles,Boys,2,,Finals,,Rayon Campbell,19,2,Kingston College,52.85x,7
400 Meter Hurdles,Boys,2,,Finals,,Jeremy Bembridge,19,3,Tarrant High,53.36x,6
400 Meter Hurdles,Boys,2,,Finals,,Shamar Pearce,19,4,Petersfield High,53.91x,5
400 Meter Hurdles,Boys,2,,Finals,,Robert Graham,19,5,Jamaica College,53.96x,4
400 Meter Hurdles,Boys,2,,Finals,,Javel Fullerton,19,6,Calabar High,54.02x,3
400 Meter Hurdles,Boys,2,,Finals,,Shaemar Uter,19,7,Wolmer's Hig,54.07x,2
400 Meter Hurdles,Boys,2,,Finals,,Roburn Walker,19,8,Jamaica College,54.62x,1
400 Meter Hurdles,Girls,Open,,Finals,,Lashanna Graham,19,1,Edwin Allen High,57.99x,9
400 Meter Hurdles,Girls,Open,,Finals,,Johnelle Thomas,19,2,St. Catherine High,58.78x,7
400 Meter Hurdles,Girls,Open,,Finals,,Rosealee Cooper,19,3,St. Jago High,59.05x,6
400 Meter Hurdles,Girls,Open,,Finals,,Kwanda Knight,19,4,Holmwood Tec,59.59x,5
400 Meter Hurdles,Girls,Open,,Finals,,Shenell Tucker,19,5,Convent of M,1:01.35x,4
400 Meter Hurdles,Girls,Open,,Finals,,Terice Steen,19,6,Rusea's High,1:01.70x,3
400 Meter Hurdles,Girls,Open,,Finals,,Danaille Brissett,19,7,Holmwood Tec,1:03.72x,2
400 Meter Hurdles,Girls,Open,,Finals,,Shaquena Foote,19,8,Petersfield High,1:04.97x,1
400 Meter Hurdles,Boys,1,,Finals,,Romel Plummer,19,1,Kingston College,50.43x,9
400 Meter Hurdles,Boys,1,,Finals,,Devontie Archer,19,2,Excelsior High,51.20x,7
400 Meter Hurdles,Boys,1,,Finals,,Jeremy Farr,19,3,Wolmer's Hig,51.41x,6
400 Meter Hurdles,Boys,1,,Finals,,Javed Jones,19,4,B. B. Coke High,51.61x,5
400 Meter Hurdles,Boys,1,,Finals,,Nicquaine Henry,19,5,Calabar High,52.06x,4
400 Meter Hurdles,Boys,1,,Finals,,Shanthamoi Brown,19,6,Kingston College,52.42x,JURY
400 Meter Hurdles,Boys,1,,Finals,,Shamar Brown,19,7,Garvey Maceo High,52.91x,2
400 Meter Hurdles,Boys,1,,Finals,,Sean Kalawan,19,8,Edwin Allen High,53.56x,1
800 Meter Run,Boys,1,,Finals,,Kimar Farquharson,19,1,Calabar High,1:48.67Rx,9
800 Meter Run,Boys,1,,Finals,,Tyrice Taylor,19,2,Enid Bennett High,1:48.91x,7
800 Meter Run,Boys,1,,Finals,,Tarees Rhoden,19,3,Kingston College,1:49.04x,6
800 Meter Run,Boys,1,,Finals,,Rushshane Fullert,19,4,Jamaica College,1:51.59x,5
800 Meter Run,Boys,1,,Finals,,Tyrese Reid,19,5,Spot Valley High,1:51.69x,4
800 Meter Run,Boys,1,,Finals,,Dugion Blackman,19,6,Jamaica College,1:53.26x,3
800 Meter Run,Boys,1,,Finals,,Richard Brown,19,7,Rusea's High,1:54.09x,2
800 Meter Run,Boys,1,,Finals,,Conroy Ellis,19,8,Kingston College,1:54.63x,1
800 Meter Run,Boys,2,,Finals,,Giovouni Henry,19,1,Kingston College,1:52.10x,9
800 Meter Run,Boys,2,,Finals,,J'Voughnn Blake,19,2,Jamaica College,1:52.31x,7
800 Meter Run,Boys,2,,Finals,,Tafar-hi Hinds,19,3,St. Jago High,1:55.45x,5
800 Meter Run,Boys,2,,Finals,,Rajay Collington,19,4,St. Elizabet,1:57.16x,4
800 Meter Run,Boys,2,,Finals,,Gianni Henry,19,5,Kingston College,1:57.38x,3
800 Meter Run,Boys,2,,Finals,,Omarion Davis,19,6,Jamaica College,1:57.60x,2
800 Meter Run,Boys,2,,Finals,,Jason Murray,19,7,Charlemont High,2:00.54x,1
800 Meter Run,Boys,2,,Finals,,David Martin,19,--,Calabar High,DNFx,0
800 Meter Run,Boys,2,,Finals,,Adrian Nethersole,19,--,St. Elizabet,6x,0
800 Meter Run,Girls,2,,Finals,,Rushana Dwyer,19,1,Edwin Allen High,2:14.03x,9
800 Meter Run,Girls,2,,Finals,,Cheriece Cope,19,2,Spaldings High,2:15.25x,7
800 Meter Run,Girls,2,,Finals,,Daniella Deer,19,3,Holmwood Tec,2:15.77x,6
800 Meter Run,Girls,2,,Finals,,Aliya Johnson,19,4,Holmwood Tec,2:17.45x,5
800 Meter Run,Girls,2,,Finals,,Alesia Douglas,19,5,St. Jago High,2:17.54x,4
800 Meter Run,Girls,2,,Finals,,Jessica Mclean,19,6,Edwin Allen High,2:18.06x,3
800 Meter Run,Girls,2,,Finals,,Marchell Pearce,19,7,Hydel High,2:20.36x,2
800 Meter Run,Girls,2,,Finals,,Garriel White,19,8,Hydel High,2:22.53x,1
800 Meter Run,Girls,1,,Finals,,Charokee Young,19,1,Hydel High,2:06.02x,9
800 Meter Run,Girls,1,,Finals,,Shaquena Foote,19,2,Petersfield High,2:06.85x,7
800 Meter Run,Girls,1,,Finals,,Abigail Schaaffe,19,3,St. Mary High,2:08.83x,6
800 Meter Run,Girls,1,,Finals,,Lashanna Graham,19,4,Edwin Allen High,2:10.04x,5
800 Meter Run,Girls,1,,Finals,,Kimone Campbell,19,5,Spaldings High,2:10.77x,4
800 Meter Run,Girls,1,,Finals,,Sasha Brown,19,6,Holmwood Tec,2:12.43x,3
800 Meter Run,Girls,1,,Finals,,Delverna Bromfiel,19,7,Holmwood Tec,2:15.31x,2
800 Meter Run,Girls,1,,Finals,,Britney Brown,19,8,The Queens School,2:17.56x,1
800 Meter Run,Girls,3,,Finals,,Kishay Rowe,19,1,Spaldings High,2:16.46x,9
800 Meter Run,Girls,3,,Finals,,Jodyann Mitchell,19,2,Holmwood Tec,2:16.90x,7
800 Meter Run,Girls,3,,Finals,,Britana Mullings,19,3,Hydel High,2:17.06x,6
800 Meter Run,Girls,3,,Finals,,Rickiann Russell,19,4,Holmwood Tec,2:17.89x,5
800 Meter Run,Girls,3,,Finals,,Brianna Samuels,19,5,Edwin Allen High,2:19.83x,4
800 Meter Run,Girls,3,,Finals,,Serena Douglas,19,6,St. Catherine High,2:19.90x,3
800 Meter Run,Girls,3,,Finals,,Carlene Temple,19,7,Spaldings High,2:20.03x,2
800 Meter Run,Girls,3,,Finals,,Clarke gi,19,8,Port Antonio High,2:20.34x,1
800 Meter Run,Boys,3,,Finals,,Jaquan Coke,19,1,Kingston College,1:58.50x,9
800 Meter Run,Boys,3,,Finals,,Tavaughn Martin,19,2,Bellefield High,1:58.68x,7
800 Meter Run,Boys,3,,Finals,,Alex Taylor,19,3,St. Jago High,2:01.40x,6
800 Meter Run,Boys,3,,Finals,,Rajawn Davis,19,4,St. Elizabet,2:03.88x,5
800 Meter Run,Boys,3,,Finals,,Nathaniel Mcleod,19,5,St. Jago High,2:05.32x,4
800 Meter Run,Boys,3,,Finals,,Devounie Williams,19,6,St. Mary High,2:05.68x,3
800 Meter Run,Boys,3,,Finals,,Craig Prendrgast,19,7,Calabar High,2:10.38x,2
800 Meter Run,Boys,3,,Finals,,Joash Jones,19,8,Jamaica College,2:12.84x,1
800 Meter Run,Boys,3,,Finals,,Jasauna Dennis,19,--,St. Elizabet,163.3x,0
1500 Meter Run,Girls,3,,Finals,,Jodyann Mitchell,19,1,Holmwood Tec,4:42.68x,9
1500 Meter Run,Girls,3,,Finals,,Kishay Rowe,19,2,Spaldings High,4:45.59x,7
1500 Meter Run,Girls,3,,Finals,,Shone Walters,19,3,St. Mary High,4:45.61x,6
1500 Meter Run,Girls,3,,Finals,,Britana Mullings,19,4,Hydel High,4:47.07x,5
1500 Meter Run,Girls,3,,Finals,,Serena Douglas,19,5,St. Catherine High,4:51.37x,4
1500 Meter Run,Girls,3,,Finals,,Brittannia Willis,19,6,St. Jago High,4:53.22x,3
1500 Meter Run,Girls,3,,Finals,,Sanyae Gibson,19,7,Edwin Allen High,4:56.60x,2
1500 Meter Run,Girls,3,,Finals,,Subbreana Breaken,19,8,St. Jago High,5:03.70x,1
1500 Meter Run,Girls,3,,Finals,,Deneisha Paulwell,19,9,Buff Bay High,5:04.46x,0
1500 Meter Run,Girls,3,,Finals,,Shanta Jones,19,10,Hydel High,5:12.04x,0
1500 Meter Run,Girls,3,,Finals,,Tori-ann Roberts,19,11,Holmwood Tec,5:16.62x,0
1500 Meter Run,Girls,3,,Finals,,Sheneke Adams,19,12,Godfrey Stew,5:23.66x,0
1500 Meter Run,Girls,1,,Finals,,Kayan Green,19,1,Edwin Allen High,4:35.08x,9
1500 Meter Run,Girls,1,,Finals,,Sasha Brown,19,2,Holmwood Tec,4:46.96x,7
1500 Meter Run,Girls,1,,Finals,,Kimone Campbell,19,3,Spaldings High,4:48.19x,6
1500 Meter Run,Girls,1,,Finals,,Britney Brown,19,4,The Queens School,4:53.21x,5
1500 Meter Run,Girls,1,,Finals,,Jameaka Mannings,19,5,St. Jago High,4:54.13x,4
1500 Meter Run,Girls,1,,Finals,,Tara Bert,19,6,Rusea's High,4:55.50x,3
1500 Meter Run,Girls,1,,Finals,,Tameria Howell,19,7,St. Mary High,4:56.20x,2
1500 Meter Run,Girls,1,,Finals,,Rebecca Bernadin,19,8,St. Jago High,5:08.32x,1
1500 Meter Run,Girls,1,,Finals,,Shadae Findley,19,9,St. Elizabet,5:10.42x,0
1500 Meter Run,Girls,1,,Finals,,Aneisha Ingram,19,10,Edwin Allen High,5:12.94x,0
1500 Meter Run,Girls,1,,Finals,,Tanilia Chambers,19,11,Tacius Golding High,5:13.76x,0
1500 Meter Run,Girls,1,,Finals,,Delverna Bromfiel,19,12,Holmwood Tec,5:14.46x,0
1500 Meter Run,Girls,1,,Finals,,Nateisha Bowen,19,13,Lewisville High,5:18.65x,0
1500 Meter Run,Girls,1,,Finals,,Llori Sharp,19,14,St. Andrew H,5:21.62x,0
1500 Meter Run,Girls,1,,Finals,,Kayann Samuels,19,15,Buff Bay High,5:29.31x,0
1500 Meter Run,Girls,1,,Finals,,Nariesha Warren,19,16,Petersfield High,5:30.74x,0
1500 Meter Run,Girls,1,,Finals,,Terry Chambers,19,17,St. Catherine High,5:43.45x,0
1500 Meter Run,Girls,2,,Finals,,Aneisha Lawerence,19,1,Bellefield High,4:43.54x,9
1500 Meter Run,Girls,2,,Finals,,Samantha Pryce,19,2,Holmwood Tec,4:45.03x,7
1500 Meter Run,Girls,2,,Finals,,Rushana Dwyer,19,3,Edwin Allen High,4:45.73x,6
1500 Meter Run,Girls,2,,Finals,,Kris-ann Plummer,19,4,Vere Technical High,4:45.90x,5
1500 Meter Run,Girls,2,,Finals,,Jessica Mclean,19,5,Edwin Allen High,4:48.76x,4
1500 Meter Run,Girls,2,,Finals,,Alesia Douglas,19,6,St. Jago High,4:51.62x,3
1500 Meter Run,Girls,2,,Finals,,Aliya Johnson,19,7,Holmwood Tec,4:52.80x,2
1500 Meter Run,Girls,2,,Finals,,Cheriece Cope,19,8,Spaldings High,4:53.71x,1
1500 Meter Run,Girls,2,,Finals,,Petasha Ellis,19,9,St. Jago High,4:58.61x,0
1500 Meter Run,Girls,2,,Finals,,Tavarie Campbell,19,10,Merlene Ottey High,5:11.30x,0
1500 Meter Run,Girls,2,,Finals,,Marchell Pearce,19,11,Hydel High,5:15.55x,0
1500 Meter Run,Girls,2,,Finals,,Jade Jones,19,12,Hydel High,6:02.19x,0
1500 Meter Run,Boys,3,,Finals,,Tavaughn Martin,19,1,Bellefield High,4:12.50Rx,9
1500 Meter Run,Boys,3,,Finals,,Jaquan Coke,19,2,Kingston College,4:13.88x,7
1500 Meter Run,Boys,3,,Finals,,Nathaniel Mcleod,19,3,St. Jago High,4:21.63x,6
1500 Meter Run,Boys,3,,Finals,,Nathaniel Wallace,19,4,St. Elizabet,4:22.36x,5
1500 Meter Run,Boys,3,,Finals,,Alex Taylor,19,5,St. Jago High,4:29.94x,4
1500 Meter Run,Boys,3,,Finals,,Darnel Edwards,19,6,Kingston College,4:33.67x,3
1500 Meter Run,Boys,3,,Finals,,Ricardo Roberts,19,7,Knox College,4:33.68x,2
1500 Meter Run,Boys,3,,Finals,,Khandale Frue,19,8,Jamaica College,4:34.54x,1
1500 Meter Run,Boys,3,,Finals,,Garrett Donald,19,9,Munro College,4:36.52x,0
1500 Meter Run,Boys,3,,Finals,,Joseph Parks,19,10,Edwin Allen High,4:39.34x,0
1500 Meter Run,Boys,3,,Finals,,Kemarrio Bygrave,19,11,Jamaica College,4:43.11x,0
1500 Meter Run,Boys,3,,Finals,,Kareef Grant,19,--,Edwin Allen High,DNFx,0
1500 Meter Run,Boys,1,,Finals,,Kevroy Venson,19,1,Calabar High,3:56.08x,9
1500 Meter Run,Boys,1,,Finals,,Tyrese Reid,19,2,Spot Valley High,3:56.61x,7
1500 Meter Run,Boys,1,,Finals,,Kimar Farquharson,19,3,Calabar High,3:57.75x,6
1500 Meter Run,Boys,1,,Finals,,Fabian Campbell,19,4,Jamaica College,3:58.02x,5
1500 Meter Run,Boys,1,,Finals,,Tarees Rhoden,19,5,Kingston College,4:02.86x,4
1500 Meter Run,Boys,1,,Finals,,Javon Francis,19,6,Bellefield High,4:03.52x,3
1500 Meter Run,Boys,1,,Finals,,Davian Gray,19,7,St. Elizabet,4:03.72x,2
1500 Meter Run,Boys,1,,Finals,,Rushshane Fullert,19,8,Jamaica College,4:04.68x,1
1500 Meter Run,Boys,1,,Finals,,Romoy Grant,19,9,Bellefield High,4:11.14x,0
1500 Meter Run,Boys,1,,Finals,,David Brae,19,10,Lewisville High,4:14.29x,0
1500 Meter Run,Boys,1,,Finals,,David Thompson,19,11,Bridgeport High,4:18.63x,0
1500 Meter Run,Boys,1,,Finals,,Javein Williams,19,12,Enid Bennett High,4:21.65x,0
1500 Meter Run,Boys,2,,Finals,,J'Voughnn Blake,19,1,Jamaica College,3:55.63x,9
1500 Meter Run,Boys,2,,Finals,,Gianni Henry,19,2,Kingston College,3:57.60x,7
1500 Meter Run,Boys,2,,Finals,,Giovouni Henry,19,3,Kingston College,3:59.09x,6
1500 Meter Run,Boys,2,,Finals,,David Martin,19,4,Calabar High,4:08.12x,5
1500 Meter Run,Boys,2,,Finals,,Tafar-hi Hinds,19,5,St. Jago High,4:13.09x,4
1500 Meter Run,Boys,2,,Finals,,Chadrick Bacchus,19,6,Port Antonio High,4:13.58x,3
1500 Meter Run,Boys,2,,Finals,,Raheim Peynado,19,7,Calabar High,4:15.49x,2
1500 Meter Run,Boys,2,,Finals,,Corlando Chambers,19,8,St. Jago High,4:18.36x,1
1500 Meter Run,Boys,2,,Finals,,Omarion Davis,19,9,Jamaica College,4:19.73x,0
1500 Meter Run,Boys,2,,Finals,,Tajay Bramwell,19,10,St. Elizabet,4:21.63x,0
1500 Meter Run,Boys,2,,Finals,,Lansford Burke,19,11,Wolmer's Hig,4:30.94x,0
