event,gender,clas_s,heat,typ,wind,name,year,position,school,mark,points
4X400 Meter Relay,Boys,Open,,Finals,,,14,2,St. Elizabeth Technical High,3:08.67R,10
4X400 Meter Relay,Boys,Open,,Finals,,,14,3,Jamaica College, 3:09.97,8
4X400 Meter Relay,Boys,Open,,Finals,,,14,4,Calabar High,3:12.32,6
4X400 Meter Relay,Boys,Open,,Finals,,,14,5,Holmwood Technical High, 3:12.67,5
4X400 Meter Relay,Boys,Open,,Finals,,,14,6,Munro College, 3:13.55,4
4X400 Meter Relay,Boys,Open,,Finals,,,14,7,Wolmer's High School for Boys, 3:13.59,3
4X400 Meter Relay,Boys,Open,,Finals,,,14,8,Kingston College,3:22.02,2
4X400 Meter Relay,Girls,Open,,Finals,,,14,1,Edwin Allen High,3:35.70, 12
4X400 Meter Relay,Girls,Open,,Finals,,,14,2,Vere Technical High, 3:37.42, 10
4X400 Meter Relay,Girls,Open,,Finals,,,14,3,St. Jago High, 3:38.88,8
4X400 Meter Relay,Girls,Open,,Finals,,,14,4,Holmwood Technical High, 3:42.25,6
4X400 Meter Relay,Girls,Open,,Finals,,,14,5,St. Elizabeth Technical High,3:43.23,5
4X400 Meter Relay,Girls,Open,,Finals,,,14,6,Petersfield High,3:47.07,4
4X400 Meter Relay,Girls,Open,,Finals,,,14,7,Manchester High, 3:49.17,3
4X400 Meter Relay,Girls,Open,,Finals,,,14,8,Hydel High,3:50.87,2
1600 Sprint Medley,Boys,Open,,Finals,,,14,1,Kingston College,3:25.78R,12
1600 Sprint Medley,Boys,Open,,Finals,,,14,2,Calabar High,3:26.01, 10
1600 Sprint Medley,Boys,Open,,Finals,,,14,3,Wolmer's High School for Boys, 3:30.62,8
1600 Sprint Medley,Boys,Open,,Finals,,,14,4,Oberlin High,3:30.81,6
1600 Sprint Medley,Boys,Open,,Finals,,,14,5,Holmwood Technical High, 3:31.83,5
1600 Sprint Medley,Boys,Open,,Finals,,,14,6,Jamaica College, 3:33.36,4
1600 Sprint Medley,Boys,Open,,Finals,,,14,7,Excelsior High,3:39.12,3
1600 Sprint Medley,Boys,Open,,Finals,,,14,8,Manchester High, 3:43.81,2
1600 Sprint Medley,Girls,Open,,Finals,,,14,1,Edwin Allen High,4:00.47R,12
1600 Sprint Medley,Girls,Open,,Finals,,,14,2,St. Jago High, 4:02.31, 10
1600 Sprint Medley,Girls,Open,,Finals,,,14,3,Vere Technical High, 4:05.78,8
1600 Sprint Medley,Girls,Open,,Finals,,,14,4,Holmwood Technical High, 4:06.27,6
1600 Sprint Medley,Girls,Open,,Finals,,,14,5,St. Elizabeth Technical High,4:07.19,5
1600 Sprint Medley,Girls,Open,,Finals,,,14,6,Wolmer's High School for Girls,4:08.49,4
1600 Sprint Medley,Girls,Open,,Finals,,,14,7,Manchester High, 4:10.12,3
1600 Sprint Medley,Girls,Open,,Finals,,,14,8,St. Andrew Technical High, 4:19.80,2
4X100 Meter Relay,Boys,2,,Finals,,,15,1,Jamaica College, 40.98, 12
4X100 Meter Relay,Boys,2,,Finals,,,15,2,St. Jago High, 41.10, 10
4X100 Meter Relay,Boys,2,,Finals,,,15,3,Kingston College,41.73,8
4X100 Meter Relay,Boys,2,,Finals,,,15,4,St. Catherine High,41.83,6
4X100 Meter Relay,Boys,2,,Finals,,,15,5,Wolmer's High School for Boys, 42.12,5
4X100 Meter Relay,Boys,2,,Finals,,,15,6,St. George's College,42.36,4
4X100 Meter Relay,Boys,2,,Finals,,,15,7,Cornwall College,42.73,3
4X100 Meter Relay,Boys,2,,Finals,,,15,8,Greater Portmore High, 42.89,2
4X100 Meter Relay,Boys,3,,Finals,,,15,1,Jamaica College, 42.97, 12
4X100 Meter Relay,Boys,3,,Finals,,,15,2,Kingston College,43.17, 10
4X100 Meter Relay,Boys,3,,Finals,,,15,3,St. Jago High, 43.55,8
4X100 Meter Relay,Boys,3,,Finals,,,15,4,Wolmer's High School for Boys, 44.07,6
4X100 Meter Relay,Boys,3,,Finals,,,15,5,Herbert Morrison Technical,44.51,5
4X100 Meter Relay,Boys,3,,Finals,,,15,6,Calabar High,44.52,4
4X100 Meter Relay,Boys,3,,Finals,,,15,7,Ardenne High,44.58,3
4X100 Meter Relay,Boys,3,,Finals,,,15,8,Green Island High, 44.60,2
4X100 Meter Relay,Girls,1,,Finals,,,15,1,St. Jago High, 44.39, 12
4X100 Meter Relay,Girls,1,,Finals,,,15,2,Holmwood Technical High, 45.29, 10
4X100 Meter Relay,Girls,1,,Finals,,,15,3,Wolmer's High School for Girls,45.68,8
4X100 Meter Relay,Girls,1,,Finals,,,15,4,Edwin Allen High,45.71,6
4X100 Meter Relay,Girls,1,,Finals,,,15,5,St. Catherine High,46.39,5
4X100 Meter Relay,Girls,1,,Finals,,,15,6,Camperdown High, 46.58,4
4X100 Meter Relay,Girls,1,,Finals,,,15,7,Hydel High,47.47,3
4X100 Meter Relay,Girls,1,,Finals,,,15,8,Vere Technical High, 47.81,2
4X100 Meter Relay,Girls,2,,Finals,,,15,1,Edwin Allen High,44.88R,12
4X100 Meter Relay,Girls,2,,Finals,,,15,2,Hydel High,45.37, 10
4X100 Meter Relay,Girls,2,,Finals,,,15,3,Green Island High, 46.37,8
4X100 Meter Relay,Girls,2,,Finals,,,15,4,Holmwood Technical High, 46.62,6
4X100 Meter Relay,Girls,2,,Finals,,,15,5,St. Jago High, 46.62,5
4X100 Meter Relay,Girls,2,,Finals,,,15,6,Wolmer's High School for Girls,46.69,4
4X100 Meter Relay,Girls,2,,Finals,,,15,7,Manchester High, 46.78,3
4X100 Meter Relay,Girls,2,,Finals,,,15,8,Herbert Morrison Technical,48.18,2
4X100 Meter Relay,Girls,3,,Finals,,,15,1,St. Jago High, 46.08, 12
4X100 Meter Relay,Girls,3,,Finals,,,15,2,Hydel High,46.17, 10
4X100 Meter Relay,Girls,3,,Finals,,,15,3,Vere Technical High, 46.87,8
4X100 Meter Relay,Girls,3,,Finals,,,15,4,Holmwood Technical High, 46.96,6
4X100 Meter Relay,Girls,3,,Finals,,,15,5,Edwin Allen High,47.12,5
4X100 Meter Relay,Girls,3,,Finals,,,15,6,Manchester High, 47.45,4
4X100 Meter Relay,Girls,3,,Finals,,,15,7,Immaculate Conception High,47.64,3
4X100 Meter Relay,Girls,3,,Finals,,,15,8,Camperdown High, 47.88,2
4X100 Meter Relay,Boys,1,,Finals,,,15,1,Calabar High,39.08R,12
4X100 Meter Relay,Boys,1,,Finals,,,15,2,Jamaica College, 39.79, 10
4X100 Meter Relay,Boys,1,,Finals,,,15,3,St. George's College,40.43,8
4X100 Meter Relay,Boys,1,,Finals,,,15,4,Kingston College,40.84,6
4X100 Meter Relay,Boys,1,,Finals,,,15,5,St. Elizabeth Technical High,40.98,5
4X100 Meter Relay,Boys,1,,Finals,,,15,6,Munro College, 41.81,4
4X100 Meter Relay,Boys,1,,Finals,,,15,7,Green Island High, 42.12,3
4X100 Meter Relay,Boys,1,,Finals,,,15, , St. Jago High, DNF,0
4X100 Meter Relay,Girls,4,,Finals,,,15,1,Edwin Allen High,46.65R,12
4X100 Meter Relay,Girls,4,,Finals,,,15,2,Wolmer's High School for Girls,48.79, 10
4X100 Meter Relay,Girls,4,,Finals,,,15,3,St. Jago High, 48.91,8
4X100 Meter Relay,Girls,4,,Finals,,,15,4,Camperdown High, 49.68,6
4X100 Meter Relay,Girls,4,,Finals,,,15,5,Vere Technical High, 49.88,5
4X100 Meter Relay,Girls,4,,Finals,,,15,6,Immaculate Conception High,49.90,4
4X100 Meter Relay,Girls,4,,Finals,,,15, , Hydel High,DNF,0
4X100 Meter Relay,Girls,4,,Finals,,,15, , Excelsior High, DQ, IAAF RULE 170.7
4X400 Meter Relay,Boys,Open,,Finals,,,15,1,Calabar High,3:06.76R,12
4X400 Meter Relay,Boys,Open,,Finals,,,15,2,Kingston College,3:08.40, 10
4X400 Meter Relay,Boys,Open,,Finals,,,15,3,St. Jago High, 3:10.10,8
4X400 Meter Relay,Boys,Open,,Finals,,,15,4,St. Elizabeth Technical High,3:10.15,6
4X400 Meter Relay,Boys,Open,,Finals,,,15,5,Jamaica College, 3:11.35,5
4X400 Meter Relay,Boys,Open,,Finals,,,15,6,Petersfield High,3:13.00,4
4X400 Meter Relay,Boys,Open,,Finals,,,15,7,Wolmer's High School for Boys, 3:16.48,3
4X400 Meter Relay,Boys,Open,,Finals,,,15,8,Greater Portmore High, 3:17.18,2
4X400 Meter Relay,Boys,Open,,Finals,,,15,9,Excelsior High,3:26.22,0
4X400 Meter Relay,Girls,Open,,Finals,,,15,1,St. Jago High, 3:35.78, 12
4X400 Meter Relay,Girls,Open,,Finals,,,15,2,Vere Technical High, 3:36.61, 10
4X400 Meter Relay,Girls,Open,,Finals,,,15,3,St. Elizabeth Technical High,3:36.71,8
4X400 Meter Relay,Girls,Open,,Finals,,,15,4,Hydel High,3:40.86,6
4X400 Meter Relay,Girls,Open,,Finals,,,15,5,Edwin Allen High,3:45.88,5
4X400 Meter Relay,Girls,Open,,Finals,,,15,6,Manchester High, 3:48.75,4
4X400 Meter Relay,Girls,Open,,Finals,,,15,7,St. Andrew High for Girls, 3:51.02,3
4X400 Meter Relay,Girls,Open,,Finals,,,15, , Holmwood Technical High, DNF,0
1600 Sprint Medley,Boys,Open,,Finals,,,15,1,Manchester High, 3:28.50, 12
1600 Sprint Medley,Boys,Open,,Finals,,,15,2,Kingston College,3:28.93, 10
1600 Sprint Medley,Boys,Open,,Finals,,,15,3,Excelsior High,3:30.25,8
1600 Sprint Medley,Boys,Open,,Finals,,,15,4,Holmwood Technical High, 3:30.87,6
1600 Sprint Medley,Boys,Open,,Finals,,,15,5,St. Elizabeth Technical High,3:31.71,5
1600 Sprint Medley,Boys,Open,,Finals,,,15,6,St. Jago High, 3:33.33,4
1600 Sprint Medley,Boys,Open,,Finals,,,15,7,Jamaica College, 3:37.80,3
1600 Sprint Medley,Boys,Open,,Finals,,,15,8,Munro College, 3:42.86,2
1600 Sprint Medley,Girls,Open,,Finals,,,15,1,Edwin Allen High,4:01.40, 12
1600 Sprint Medley,Girls,Open,,Finals,,,15,2,Holmwood Technical High, 4:04.46, 10
1600 Sprint Medley,Girls,Open,,Finals,,,15,3,St. Jago High, 4:07.70,8
1600 Sprint Medley,Girls,Open,,Finals,,,15,4,St. Mary High, 4:12.09,6
1600 Sprint Medley,Girls,Open,,Finals,,,15,5,St. Andrew Technical High, 4:13.08,5
1600 Sprint Medley,Girls,Open,,Finals,,,15,6,Manchester High, 4:13.14,4
1600 Sprint Medley,Girls,Open,,Finals,,,15,7,Rusea's High,4:26.22,3
1600 Sprint Medley,Girls,Open,,Finals,,,15, , St. Elizabeth Technical High, DQ, IAAF RULE 163.5
4X100 Meter Relay,Boys,2,,Finals,,,16,1,Calabar High,40.29R,12
4X100 Meter Relay,Boys,2,,Finals,,,16,2,Kingston College,41.58, 10
4X100 Meter Relay,Boys,2,,Finals,,,16,3,Jamaica College, 42.08,8
4X100 Meter Relay,Boys,2,,Finals,,,16,4,Wolmer's High School for Boys, 42.36,6
4X100 Meter Relay,Boys,2,,Finals,,,16,5,St. George's College,42.36,5
4X100 Meter Relay,Boys,2,,Finals,,,16,6,Excelsior High,42.52,4
4X100 Meter Relay,Boys,2,,Finals,,,16,7,Munro College, 42.79,3
4X100 Meter Relay,Boys,2,,Finals,,,16,8,Rusea's High,43.75,2
4X100 Meter Relay,Boys,3,,Finals,,,16,1,St. Elizabeth Technical High,43.39, 12
4X100 Meter Relay,Boys,3,,Finals,,,16,2,Kingston College,43.40, 10
4X100 Meter Relay,Boys,3,,Finals,,,16,3,Wolmer's High School for Boys, 43.59,8
4X100 Meter Relay,Boys,3,,Finals,,,16,4,Calabar High,43.98,6
4X100 Meter Relay,Boys,3,,Finals,,,16,5,St. Jago High, 44.63,5
4X100 Meter Relay,Boys,3,,Finals,,,16,6,Jamaica College, 44.96,4
4X100 Meter Relay,Boys,3,,Finals,,,16,7,William Knibb Memorial High, 45.33,3
4X100 Meter Relay,Boys,3,,Finals,,,16, , Herbert Morrison Technical, DQ, IAAF RULE 170.7
4X100 Meter Relay,Girls,1,,Finals,,,16,1,Holmwood Technical High, 44.58, 12
4X100 Meter Relay,Girls,1,,Finals,,,16,2,St. Jago High, 44.64, 10
4X100 Meter Relay,Girls,1,,Finals,,,16,3,Edwin Allen High,44.86,8
4X100 Meter Relay,Girls,1,,Finals,,,16,4,Camperdown High, 45.86,6
4X100 Meter Relay,Girls,1,,Finals,,,16,5,Green Island High, 46.39,5
4X100 Meter Relay,Girls,1,,Finals,,,16,6,Excelsior High,46.62,4
4X100 Meter Relay,Girls,1,,Finals,,,16,7,Hydel High,46.84,3
4X100 Meter Relay,Girls,1,,Finals,,,16,8,Wolmer's High School for Girls,46.86,2
4X100 Meter Relay,Girls,2,,Finals,,,16,1,St. Jago High, 45.21, 12
4X100 Meter Relay,Girls,2,,Finals,,,16,2,Edwin Allen High,45.34, 10
4X100 Meter Relay,Girls,2,,Finals,,,16,3,Convent of Mercy Alpha,46.61,8
4X100 Meter Relay,Girls,2,,Finals,,,16,4,Vere Technical High, 46.94,6
4X100 Meter Relay,Girls,2,,Finals,,,16,5,Hydel High,46.99,5
4X100 Meter Relay,Girls,2,,Finals,,,16, , Wolmer's High School for Girls,DNF,0
4X100 Meter Relay,Girls,2,,Finals,,,16, , Manchester High, DNF,0
4X100 Meter Relay,Girls,2,,Finals,,,16, , Holmwood Technical High,DQ, iaaf rule 163.3
4X100 Meter Relay,Girls,3,,Finals,,,16,1,Edwin Allen High,45.74, 12
4X100 Meter Relay,Girls,3,,Finals,,,16,2,St. Catherine High,46.32, 10
4X100 Meter Relay,Girls,3,,Finals,,,16,3,St. Jago High, 46.37,8
4X100 Meter Relay,Girls,3,,Finals,,,16,4,Hydel High,46.48,6
4X100 Meter Relay,Girls,3,,Finals,,,16,5,Wolmer's High School for Girls,47.17,5
4X100 Meter Relay,Girls,3,,Finals,,,16,6,Excelsior High,47.61,4
4X100 Meter Relay,Girls,3,,Finals,,,16,7,Holmwood Technical High, 47.98,3
4X100 Meter Relay,Girls,3,,Finals,,,16,8,St. Mary High, 48.82,2
4X100 Meter Relay,Boys,1,,Finals,,,16,1,Kingston College,39.87, 12
4X100 Meter Relay,Boys,1,,Finals,,,16,2,Jamaica College, 40.24, 10
4X100 Meter Relay,Boys,1,,Finals,,,16,3,St. Jago High, 40.81,8
4X100 Meter Relay,Boys,1,,Finals,,,16,4,Garvey Maceo High, 41.93,6
4X100 Meter Relay,Boys,1,,Finals,,,16,5,St. Catherine High,42.12,5
4X100 Meter Relay,Boys,1,,Finals,,,16,6,Herbert Morrison Technical,42.18,4
4X100 Meter Relay,Boys,1,,Finals,,,16, , Calabar High, DQ, iaaf rule 170.7
4X100 Meter Relay,Girls,4,,Finals,,,16,1,St. Jago High, 47.58, 12
4X100 Meter Relay,Girls,4,,Finals,,,16,2,Hydel High,47.61, 10
4X100 Meter Relay,Girls,4,,Finals,,,16,3,Manchester High, 49.14,8
4X100 Meter Relay,Girls,4,,Finals,,,16,4,St. Andrew High for Girls, 49.25,6
4X100 Meter Relay,Girls,4,,Finals,,,16,5,Wolmer's High School for Girls,49.40,5
4X100 Meter Relay,Girls,4,,Finals,,,16,6,Immaculate Conception High,50.00,4
4X100 Meter Relay,Girls,4,,Finals,,,16,7,Holmwood Technical High, 50.63,3
4X100 Meter Relay,Girls,4,,Finals,,,16,8,Camperdown High, 51.09,2
4X400 Meter Relay,Boys,Open,,Finals,,,16,1,Calabar High,3:09.77, 12
4X400 Meter Relay,Boys,Open,,Finals,,,16,2,Kingston College,3:10.26, 10
4X400 Meter Relay,Boys,Open,,Finals,,,16,3,Jamaica College, 3:15.06,8
4X400 Meter Relay,Boys,Open,,Finals,,,16,4,St. Jago High, 3:15.66,6
4X400 Meter Relay,Boys,Open,,Finals,,,16,5,Edwin Allen High,3:17.15,5
4X400 Meter Relay,Boys,Open,,Finals,,,16,6,Greater Portmore High, 3:17.19,4
4X400 Meter Relay,Boys,Open,,Finals,,,16,7,Munro College, 3:17.74,3
4X400 Meter Relay,Boys,Open,,Finals,,,16,8,Spaldings High,3:22.01,2
4X400 Meter Relay,Girls,Open,,Finals,,,16,1,St. Elizabeth Technical High,3:37.40, 12
4X400 Meter Relay,Girls,Open,,Finals,,,16,2,Hydel High,3:38.87, 10
4X400 Meter Relay,Girls,Open,,Finals,,,16,3,Holmwood Technical High, 3:39.78,8
4X400 Meter Relay,Girls,Open,,Finals,,,16,4,Edwin Allen High,3:41.28,6
4X400 Meter Relay,Girls,Open,,Finals,,,16,5,St. Jago High, 3:41.97,5
4X400 Meter Relay,Girls,Open,,Finals,,,16,6,St. Andrew High for Girls, 3:50.12,4
4X400 Meter Relay,Girls,Open,,Finals,,,16,7,St. Mary High, 3:50.61,3
4X400 Meter Relay,Girls,Open,,Finals,,,16,8,St. Andrew Technical High, 4:01.47,2
1600 Sprint Medley,Boys,Open,,Finals,,,16,1,St. Elizabeth Technical High,3:30.10, 12
1600 Sprint Medley,Boys,Open,,Finals,,,16,2,Manchester High, 3:30.92, 10
1600 Sprint Medley,Boys,Open,,Finals,,,16,3,Excelsior High,3:31.33,8
1600 Sprint Medley,Boys,Open,,Finals,,,16,4,Jamaica College, 3:31.38,6
1600 Sprint Medley,Boys,Open,,Finals,,,16,5,Calabar High,3:31.89,5
1600 Sprint Medley,Boys,Open,,Finals,,,16,6,Kingston College,3:37.26,4
1600 Sprint Medley,Boys,Open,,Finals,,,16,7,Holmwood Technical High, 3:42.58,3
1600 Sprint Medley,Boys,Open,,Finals,,,16, , Edwin Allen High,DNF,0
1600 Sprint Medley,Girls,Open,,Finals,,,16,1,Hydel High,4:02.74, 12
1600 Sprint Medley,Girls,Open,,Finals,,,16,2,St. Jago High, 4:03.80, 10
1600 Sprint Medley,Girls,Open,,Finals,,,16,3,Spaldings High,4:05.67,8
1600 Sprint Medley,Girls,Open,,Finals,,,16,4,Manchester High, 4:07.70,6
1600 Sprint Medley,Girls,Open,,Finals,,,16,5,Edwin Allen High,4:10.34,5
1600 Sprint Medley,Girls,Open,,Finals,,,16,6,Excelsior High,4:11.21,4
1600 Sprint Medley,Girls,Open,,Finals,,,16,7,Camperdown High, 4:17.13,3
1600 Sprint Medley,Girls,Open,,Finals,,,16,8,Holmwood Technical High, 4:28.26,2
4X100 Meter Relay,Boys,2,,Finals,,,17,1,Jamaica College, 40.60, 12
4X100 Meter Relay,Boys,2,,Finals,,,17,2,St. Elizabeth Technical High,41.18, 10
4X100 Meter Relay,Boys,2,,Finals,,,17,3,Kingston College,41.19,8
4X100 Meter Relay,Boys,2,,Finals,,,17,4,Calabar High,41.30,6
4X100 Meter Relay,Boys,2,,Finals,,,17,5,Excelsior High,41.35,5
4X100 Meter Relay,Boys,2,,Finals,,,17,6,St. Jago High, 41.63,4
4X100 Meter Relay,Boys,2,,Finals,,,17,7,Rusea's High 'B','B',3
4X100 Meter Relay,Boys,2,,Finals,,,17, , Wolmer's High School for Boys,DQ, IAAF RULE 170.7
4X100 Meter Relay,Boys,3,,Finals,,,17,1,Kingston College,43.07, 12
4X100 Meter Relay,Boys,3,,Finals,,,17,2,Jamaica College, 43.58, 10
4X100 Meter Relay,Boys,3,,Finals,,,17,3,St. Jago High, 43.74,8
4X100 Meter Relay,Boys,3,,Finals,,,17,4,Calabar High,43.82,6
4X100 Meter Relay,Boys,3,,Finals,,,17,5,Wolmer's High School for Boys, 44.65,5
4X100 Meter Relay,Boys,3,,Finals,,,17,6,St. James High,44.94,4
4X100 Meter Relay,Boys,3,,Finals,,,17,7,Camperdown High, 45.78,3
4X100 Meter Relay,Boys,3,,Finals,,,17,8,Green Island High, 46.52,2
4X100 Meter Relay,Girls,1,,Finals,,,17,1,Edwin Allen High,44.50, 12
4X100 Meter Relay,Girls,1,,Finals,,,17,2,Hydel High,44.80, 10
4X100 Meter Relay,Girls,1,,Finals,,,17,3,Excelsior High,45.59,8
4X100 Meter Relay,Girls,1,,Finals,,,17,4,Holmwood Technical High, 45.67,6
4X100 Meter Relay,Girls,1,,Finals,,,17,5,Camperdown High, 46.26,5
4X100 Meter Relay,Girls,1,,Finals,,,17,6,Wolmer's High School for Girl, 46.49,4
4X100 Meter Relay,Girls,1,,Finals,,,17,7,Herbert Morrison Technical,46.66,3
4X100 Meter Relay,Girls,1,,Finals,,,17,8,The Queens School, 47.35,2
4X100 Meter Relay,Girls,2,,Finals,,,17,1,Holmwood Technical High, 44.90, 12
4X100 Meter Relay,Girls,2,,Finals,,,17,2,Hydel High,44.99, 10
4X100 Meter Relay,Girls,2,,Finals,,,17,3,St. Catherine High,45.57,8
4X100 Meter Relay,Girls,2,,Finals,,,17,4,Vere Technical High, 45.73,6
4X100 Meter Relay,Girls,2,,Finals,,,17,5,Edwin Allen High,45.84,5
4X100 Meter Relay,Girls,2,,Finals,,,17,6,Manchester High, 46.21,4
4X100 Meter Relay,Girls,2,,Finals,,,17,7,St. Elizabeth Technical High,46.63,3
4X100 Meter Relay,Girls,2,,Finals,,,17, , St. Jago High, DNF,0
4X100 Meter Relay,Girls,3,,Finals,,,17,1,Excelsior High,45.54, 12
4X100 Meter Relay,Girls,3,,Finals,,,17,2,Edwin Allen High,45.82, 10
4X100 Meter Relay,Girls,3,,Finals,,,17,3,Hydel High,45.82,8
4X100 Meter Relay,Girls,3,,Finals,,,17,4,St. Jago High, 46.66,6
4X100 Meter Relay,Girls,3,,Finals,,,17,5,Manchester High, 47.09,5
4X100 Meter Relay,Girls,3,,Finals,,,17,6,Herbert Morrison Technical,48.31,4
4X100 Meter Relay,Girls,3,,Finals,,,17, , Holmwood Technical High, DNF,0
4X100 Meter Relay,Girls,3,,Finals,,,17, , St. Catherine High,DNF,0
4X100 Meter Relay,Girls,4,,Finals,,,17,1,St. Jago High, 46.23R,12
4X100 Meter Relay,Girls,4,,Finals,,,17,2,Edwin Allen High,46.34R,10
4X100 Meter Relay,Girls,4,,Finals,,,17,3,Hydel High,47.76,8
4X100 Meter Relay,Girls,4,,Finals,,,17,4,Immaculate Conception High,48.07,6
4X100 Meter Relay,Girls,4,,Finals,,,17,5,Camperdown High, 48.72,5
4X100 Meter Relay,Girls,4,,Finals,,,17,6,Holmwood Technical High, 48.74,4
4X100 Meter Relay,Girls,4,,Finals,,,17,7,Wolmer's High School for Girl, 48.97,3
4X100 Meter Relay,Girls,4,,Finals,,,17,8,Mount Alvernia High, 49.25,2
4X100 Meter Relay,Boys,1,,Finals,,,17,1,Calabar High,39.43, 12
4X100 Meter Relay,Boys,1,,Finals,,,17,2,Kingston College,40.07, 10
4X100 Meter Relay,Boys,1,,Finals,,,17,3,Jamaica College, 40.20,8
4X100 Meter Relay,Boys,1,,Finals,,,17,4,Wolmer's High School for Boys, 40.68,6
4X100 Meter Relay,Boys,1,,Finals,,,17,5,Greater Portmore High, 41.01,5
4X100 Meter Relay,Boys,1,,Finals,,,17,6,St. Catherine High,41.27,4
4X100 Meter Relay,Boys,1,,Finals,,,17,7,St. Jago High, 41.31,3
4X100 Meter Relay,Boys,1,,Finals,,,17, , Excelsior High, DQ, IAAF RULE 170.6A
4X400 Meter Relay,Boys,Open,,Finals,,,17,1,Calabar High,3:08.76, 12
4X400 Meter Relay,Boys,Open,,Finals,,,17,2,St. Elizabeth Technical High,3:09.97, 10
4X400 Meter Relay,Boys,Open,,Finals,,,17,3,St. Jago High, 3:11.00,8
4X400 Meter Relay,Boys,Open,,Finals,,,17,4,Jamaica College, 3:11.77,6
4X400 Meter Relay,Boys,Open,,Finals,,,17,5,Kingston College,3:13.56,5
4X400 Meter Relay,Boys,Open,,Finals,,,17,6,Munro College, 3:18.84,4
4X400 Meter Relay,Boys,Open,,Finals,,,17,7,Excelsior High,3:19.82,3
4X400 Meter Relay,Boys,Open,,Finals,,,17,8,Edwin Allen High,3:20.81,2
4X400 Meter Relay,Girls,Open,,Finals,,,17,1,Hydel High,3:35.15, 12
4X400 Meter Relay,Girls,Open,,Finals,,,17,2,St. Jago High, 3:36.47, 10
4X400 Meter Relay,Girls,Open,,Finals,,,17,3,Holmwood Technical High, 3:36.60,8
4X400 Meter Relay,Girls,Open,,Finals,,,17,4,Vere Technical High, 3:42.68,6
4X400 Meter Relay,Girls,Open,,Finals,,,17,5,Edwin Allen High,3:45.29,5
4X400 Meter Relay,Girls,Open,,Finals,,,17,6,The Queens School, 3:45.99,4
4X400 Meter Relay,Girls,Open,,Finals,,,17,7,Petersfield High,3:48.07,3
4X400 Meter Relay,Girls,Open,,Finals,,,17,8,Manchester High, 3:54.14,2
1600 Sprint Medley,Boys,Open,,Finals,,,17,1,Spaldings High,3:27.75, 12
1600 Sprint Medley,Boys,Open,,Finals,,,17,2,St. Jago High, 3:27.86, 10
1600 Sprint Medley,Boys,Open,,Finals,,,17,3,Kingston College,3:28.54,8
1600 Sprint Medley,Boys,Open,,Finals,,,17,4,Calabar High,3:29.32,6
1600 Sprint Medley,Boys,Open,,Finals,,,17,5,Jamaica College, 3:33.58,5
1600 Sprint Medley,Boys,Open,,Finals,,,17,6,St. Mary High, 3:35.33,4
1600 Sprint Medley,Boys,Open,,Finals,,,17,7,Petersfield High,3:35.42,3
1600 Sprint Medley,Boys,Open,,Finals,,,17,8,Wolmer's High School for Boys, 3:38.69,2
1600 Sprint Medley,Girls,Open,,Finals,,,17,1,Spaldings High,3:57.58R,12
1600 Sprint Medley,Girls,Open,,Finals,,,17,2,Edwin Allen High,4:03.28, 10
1600 Sprint Medley,Girls,Open,,Finals,,,17,3,Hydel High,4:03.59,8
1600 Sprint Medley,Girls,Open,,Finals,,,17,4,St. Jago High, 4:08.57,6
1600 Sprint Medley,Girls,Open,,Finals,,,17,5,Excelsior High,4:09.93,5
1600 Sprint Medley,Girls,Open,,Finals,,,17,6,St. Catherine High,4:10.53,4
1600 Sprint Medley,Girls,Open,,Finals,,,17,7,St. Mary High, 4:11.77,3
1600 Sprint Medley,Girls,Open,,Finals,,,17,8,Holmwood Technical High, 4:14.35,2
4X100 Meter Relay,Boys,2,,Finals,,,18,1,St. Jago High, 40.73, 12
4X100 Meter Relay,Boys,2,,Finals,,,18,2,Calabar High,41.54, 10
4X100 Meter Relay,Boys,2,,Finals,,,18,3,Jamaica College, 41.89,8
4X100 Meter Relay,Boys,2,,Finals,,,18,4,Wolmer's High School for Boys, 42.05,6
4X100 Meter Relay,Boys,2,,Finals,,,18,5,Excelsior High,42.86,5
4X100 Meter Relay,Boys,2,,Finals,,,18,6,York Castle High,43.20,4
4X100 Meter Relay,Boys,2,,Finals,,,18, , Kingston College, DQ, IAAF RULE 170.3
4X100 Meter Relay,Boys,3,,Finals,,,18,1,Kingston College,42.43, 12
4X100 Meter Relay,Boys,3,,Finals,,,18,2,Jamaica College, 43.69, 10
4X100 Meter Relay,Boys,3,,Finals,,,18,3,St. Elizabeth Technical High,44.09,8
4X100 Meter Relay,Boys,3,,Finals,,,18,4,Camperdown High, 44.17,6
4X100 Meter Relay,Boys,3,,Finals,,,18,5,Petersfield High,44.76,5
4X100 Meter Relay,Boys,3,,Finals,,,18,6,Cornwall College,44.85,4
4X100 Meter Relay,Boys,3,,Finals,,,18,7,Wolmer's High School for Boys, 44.85,3
4X100 Meter Relay,Boys,3,,Finals,,,18,8,Herbert Morrison Technical,45.21,2
4X100 Meter Relay,Girls,1,,Finals,,,18,1,Holmwood Technical High, 44.64, 12
4X100 Meter Relay,Girls,1,,Finals,,,18,2,Hydel High,44.85, 10
4X100 Meter Relay,Girls,1,,Finals,,,18,3,St. Jago High, 46.41,8
4X100 Meter Relay,Girls,1,,Finals,,,18,4,St. Catherine High,46.83,6
4X100 Meter Relay,Girls,1,,Finals,,,18,5,Vere Technical High, 46.97,5
